#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
W_L_194328;http://en.wikipedia.org/wiki/Emperor_Shizong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Shizong;;;;;;;;;;;;x
W_L_194329;http://en.wikipedia.org/wiki/Emperor_Muzong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Muzong;;;;;;;;;;;;x
W_L_194330;http://en.wikipedia.org/wiki/Emperor_Jingzong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Jingzong;;;;;;;;;;;;x
W_L_194331;http://en.wikipedia.org/wiki/Emperor_Shengzong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Shengzong;;;;;;;;;;;;x
W_L_194332;http://en.wikipedia.org/wiki/Emperor_Xingzong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Xingzong;;;;;;;;;;;;x
W_L_194333;http://en.wikipedia.org/wiki/Emperor_Daozong_of_Liao;http://fr.wikipedia.org/wiki/Liao_Daozong;;;;;;;;;;;;x
W_L_194334;http://en.wikipedia.org/wiki/Emperor_Tianzuo_of_Liao;http://fr.wikipedia.org/wiki/Liao_Tianzuo;;;;;;;;;;;;x
W_L_1231519;http://en.wikipedia.org/wiki/Empress_Shul%C3%BC_Ping;;;;;;;;;;;;;x
W_L_73685;http://en.wikipedia.org/wiki/Abdullah_ibn_Muhammad_al-Umawi;http://fr.wikipedia.org/wiki/Abd_Allah_ben_Muhammad;http://de.wikipedia.org/wiki/Abdallah_von_C%C3%B3rdoba;;http://es.wikipedia.org/wiki/Abd_Allah_I_de_C%C3%B3rdoba;;;;;;;;;x
W_L_3200;http://en.wikipedia.org/wiki/Abd-ar-Rahman_III;http://fr.wikipedia.org/wiki/Abd_al-Rahman_III;http://de.wikipedia.org/wiki/Abd_ar-Rahman_III.;;http://es.wikipedia.org/wiki/Abderram%C3%A1n_III;;;;;;;;;x
W_L_3202;http://en.wikipedia.org/wiki/Al-Hakam_II;http://fr.wikipedia.org/wiki/Al-Hakam_II;http://de.wikipedia.org/wiki/Al-Hakam_II.;;http://es.wikipedia.org/wiki/Alhak%C3%A9n_II;;;;;;;;;x
W_L_3204;http://en.wikipedia.org/wiki/Hisham_II;http://fr.wikipedia.org/wiki/Hicham_II;http://de.wikipedia.org/wiki/Hischam_II.;;http://es.wikipedia.org/wiki/Hisham_II;;;;;;;;;x
W_L_73671;http://en.wikipedia.org/wiki/Muhammad_II_of_C%C3%B3rdoba;http://fr.wikipedia.org/wiki/Muhammad_II_(Omeyyade);http://de.wikipedia.org/wiki/Muhammad_II._al-Mahdi;;http://es.wikipedia.org/wiki/Muh%C3%A1mmad_II_al-Mahdi;;;;;;;;;x
W_L_73675;http://en.wikipedia.org/wiki/Sulayman_ibn_al-Hakam;http://fr.wikipedia.org/wiki/Sulayman_ben_al-Hakam;http://de.wikipedia.org/wiki/Sulaiman_al-Mustain;;http://es.wikipedia.org/wiki/Sulaim%C3%A1n_al-Musta%C3%ADn;;;;;;;;;x
W_L_73678;http://en.wikipedia.org/wiki/Abd_ar-Rahman_IV;http://fr.wikipedia.org/wiki/Abd_al-Rahman_IV;http://de.wikipedia.org/wiki/Abd_ar-Rahman_IV.;;http://es.wikipedia.org/wiki/Abderram%C3%A1n_IV;;;;;;;;;x
W_L_73687;http://en.wikipedia.org/wiki/Ali_ibn_Hammud_al-Nasir;http://fr.wikipedia.org/wiki/Ali_ben_Hammud_al-Nasir;http://de.wikipedia.org/wiki/Ali_ibn_Hammud_an-Nasir;;http://es.wikipedia.org/wiki/Al%C3%AD_ben_Hamud_al-N%C3%A1sir;;;;;;;;;x
W_L_73689;http://en.wikipedia.org/wiki/Al-Qasim_al-Ma%27mun;http://fr.wikipedia.org/wiki/Al-Q%C3%A2s%C3%AEm_al-Ma%27m%C3%BBn;http://de.wikipedia.org/wiki/Al-Qasim_al-Ma%27mun;;http://es.wikipedia.org/wiki/Al-C%C3%A1sim_al-Mam%C3%BAn;;;;;;;;;x
W_L_73690;http://en.wikipedia.org/wiki/Yahya_ibn_Ali_ibn_Hammud_al-Mu%27tali;http://fr.wikipedia.org/wiki/Yahy%C3%A2_al-Mu%60tal%C3%AE;http://de.wikipedia.org/wiki/Yahya_al-Mutali;;http://es.wikipedia.org/wiki/Yahya_al-Muhtal;;;;;;;;;x
W_L_73672;http://en.wikipedia.org/wiki/Abd_ar-Rahman_V;http://fr.wikipedia.org/wiki/Abd_al-Rahman_V;http://de.wikipedia.org/wiki/Abd_ar-Rahman_V.;;http://es.wikipedia.org/wiki/Abderram%C3%A1n_V;;;;;;;;;x
W_L_73668;http://en.wikipedia.org/wiki/Muhammad_III_of_C%C3%B3rdoba;http://fr.wikipedia.org/wiki/Muhammad_III_(Omeyyade);http://de.wikipedia.org/wiki/Muhammad_III._(C%C3%B3rdoba);;http://es.wikipedia.org/wiki/Muhammad_III;;;;;;;;;x
W_L_3208;http://en.wikipedia.org/wiki/Hisham_III_of_C%C3%B3rdoba;http://fr.wikipedia.org/wiki/Hicham_III_(Omeyyade);http://de.wikipedia.org/wiki/Hischam_III.;;http://es.wikipedia.org/wiki/Hisham_III;;;;;;;;;x
W_L_1235073;http://en.wikipedia.org/wiki/Wallada_bint_al-Mustakfi;http://fr.wikipedia.org/wiki/Wallada;;;http://es.wikipedia.org/wiki/Wallada;;;;;;;;;x
W_L_1500143;http://en.wikipedia.org/wiki/Hasan_al-Utrush;;;;;;;;;;;;;x
W_L_144091;http://en.wikipedia.org/wiki/Abu%27l-Fida;http://fr.wikipedia.org/wiki/Aboul_F%C3%A9da;http://de.wikipedia.org/wiki/Abu%27l-Fida;;http://es.wikipedia.org/wiki/Abu_al-Fida;;;;;;;;;x
W_L_159399;http://en.wikipedia.org/wiki/Al-Hadi_ila%27l-Haqq_Yahya;http://fr.wikipedia.org/wiki/Al-H%C3%A2di_Yahya_Ibn_al-Hussein;;;;;;;;;;;;x
W_L_159400;http://en.wikipedia.org/wiki/Al-Murtada_Muhammad;;;;;;;;;;;;;x
W_L_159401;http://en.wikipedia.org/wiki/An-Nasir_Ahmad_(Zaidi_imam);;;;;;;;;;;;;x
W_L_159402;http://en.wikipedia.org/wiki/Al-Muntakhab_al-Hasan;;;;;;;;;;;;;x
W_L_159403;http://en.wikipedia.org/wiki/Al-Mukhtar_al-Qasim;;;;;;;;;;;;;x
W_L_159404;http://en.wikipedia.org/wiki/Al-Mansur_Yahya;;;;;;;;;;;;;x
W_L_159405;http://en.wikipedia.org/wiki/Ad-Da%27i_Yusuf;;;;;;;;;;;;;x
W_L_159409;http://en.wikipedia.org/wiki/Al-Mansur_al-Qasim_al-Iyyani;;;;;;;;;;;;;x
W_L_159410;http://en.wikipedia.org/wiki/Al-Mahdi_al-Husayn;;;;;;;;;;;;;x
W_L_1500177;http://en.wikipedia.org/wiki/Al-Mu%27ayyad_Ahmad;;;;;;;;;;;;;x
W_L_1500178;http://en.wikipedia.org/wiki/Abu_Talib_Yahya;;;;;;;;;;;;;x
W_L_159414;http://en.wikipedia.org/wiki/Abu_Hashim_al-Hasan;;;;;;;;;;;;;x
W_L_1500187;http://en.wikipedia.org/wiki/Abu%27l-Fath_an-Nasir_ad-Dailami;;;;;;;;;;;;;x
W_L_159415;http://en.wikipedia.org/wiki/Al-Muhtasib_al-Mujahid_Hamzah;;;;;;;;;;;;;x
W_L_159420;http://en.wikipedia.org/wiki/Al-Mutawakkil_Ahmad_bin_Sulayman;;;;;;;;;;;;;x
W_L_1236073;http://en.wikipedia.org/wiki/Al-Mansur_Abdallah;;;;;;;;;;;;;x
W_L_1236039;http://en.wikipedia.org/wiki/Al-Hadi_Yahya;;;;;;;;;;;;;x
W_L_3206;http://en.wikipedia.org/wiki/Almanzor;http://fr.wikipedia.org/wiki/Almanzor;http://de.wikipedia.org/wiki/Almansor;;http://es.wikipedia.org/wiki/Almanzor;;;;;;;;;x
W_L_73226;http://en.wikipedia.org/wiki/Abd_al-Rahman_Sanchuelo;http://fr.wikipedia.org/wiki/Abd_al-Rahman_Sanchuelo;http://de.wikipedia.org/wiki/Abd_ar-Rahman_Sanchuelo;;http://es.wikipedia.org/wiki/Abderram%C3%A1n_Sanchuelo;;;;;;;;;x
W_L_1235054;http://en.wikipedia.org/wiki/Abd_al-Malik_al-Muzaffar;http://fr.wikipedia.org/wiki/Abd_al-Malik_al-Muzaffar;;;;;;;;;;;;x
W_L_166686;http://en.wikipedia.org/wiki/Li_Shengtian;;;;;;;;;;;;;x
W_L_34993;http://en.wikipedia.org/wiki/Tankiz;;;;;;;;;;;;;x
W_L_1230397;http://en.wikipedia.org/wiki/Shams_al-Din_Juvayni;;;;;;;;;;;;;x
W_L_1230398;http://en.wikipedia.org/wiki/Ata-Malik_Juvayni;http://fr.wikipedia.org/wiki/Ata-Malik_Juvaini;http://de.wikipedia.org/wiki/Ata_al-Mulk_Dschuwaini;;;;;;;;;;;x
W_L_242001;http://en.wikipedia.org/wiki/Sa%27ad_al-Dawla;;;;;;;;;;;;;x
W_L_217309;http://en.wikipedia.org/wiki/Buqa;;;;;;;;;;;;;x
W_L_1240003;http://en.wikipedia.org/wiki/Jayapala;;;;;;;;;;;;;x
W_L_1240004;http://en.wikipedia.org/wiki/Anandapala;;;;;;;;;;;;;x
W_L_1240005;http://en.wikipedia.org/wiki/Trilochanapala;;;;;;;;;;;;;x
W_L_1300108;http://en.wikipedia.org/wiki/Fateh_Daud;;;;;;;;;;;;;x
W_L_188349;http://en.wikipedia.org/wiki/Khafif;;;;;;;;;;;;;x
W_L_188406;http://en.wikipedia.org/wiki/Didda;;;;;;;;;;;;;x
W_L_1228559;http://en.wikipedia.org/wiki/Hummay;;;;;;;;;;;;;x
W_L_1228565;http://en.wikipedia.org/wiki/Dunama_Dabbalemi;http://fr.wikipedia.org/wiki/Dounama_Dibalami;;;http://es.wikipedia.org/wiki/Dunama_Dibbalemi;;;;;;;;;x
W_L_145190;http://en.wikipedia.org/wiki/Constantine_Kontomytes;http://fr.wikipedia.org/wiki/Constantin_Kontomyt%C3%A8s;;;;;;;;;;;;x
W_L_261006;http://en.wikipedia.org/wiki/Muhammad_ibn_Ra%27iq;;;;;;;;;;;;;x
W_L_261007;http://en.wikipedia.org/wiki/Bajkam;;;;;;;;;;;;;x
W_L_261008;http://en.wikipedia.org/wiki/Tuzun_(amir_al-umara);;;;;;;;;;;;;x
W_L_261009;http://en.wikipedia.org/wiki/Ibn_Muqla;http://fr.wikipedia.org/wiki/Ibn_Muqla;;;;;;;;;;;;x
W_L_260819;http://en.wikipedia.org/wiki/Muhammad_ibn_Tughj_al-Ikhshid;http://fr.wikipedia.org/wiki/Muhammad_ben_Tughj;;;;;;;;;;;;x
W_L_260820;http://en.wikipedia.org/wiki/Abu%27l-Qasim_Unujur_ibn_al-Ikhshid;;;;;;;;;;;;x
W_L_260821;http://en.wikipedia.org/wiki/Abu%27l-Hasan_Ali_ibn_al-Ikhshid;;;;;;;;;;;;x
W_L_260827;http://en.wikipedia.org/wiki/Bushra_al-Thamali;;;;;;;;;;;;;x
W_L_260828;http://en.wikipedia.org/wiki/Nasr_al-Thamali;;;;;;;;;;;;;x
W_L_261026;http://en.wikipedia.org/wiki/Makan_ibn_Kaki;;;;;;;;;;;;;x
W_L_261336;http://en.wikipedia.org/wiki/%27Imran_ibn_Shahin;;;;;;;;;;;;;x
W_L_1234890;http://en.wikipedia.org/wiki/Ali_ibn_Isa_al-Jarrah;;;;;;;;;;;;;x
W_L_74040;http://en.wikipedia.org/wiki/Abu_Sa%27id_al-Jannabi;http://fr.wikipedia.org/wiki/Abu-Sa%C3%AFd_Janabi;http://de.wikipedia.org/wiki/Ab%C5%AB_Sa%CA%BF%C4%ABd_al-Dschann%C4%81b%C4%AB;;;;;;;;;;;x
W_L_1236141;http://en.wikipedia.org/wiki/Abu_Tahir_al-Jannabi;http://fr.wikipedia.org/wiki/Ab%C3%BB_T%C3%A2hir_Sulaym%C3%A2n;http://de.wikipedia.org/wiki/Ab%C5%AB_T%C4%81hir_al-Dschann%C4%81b%C4%AB;;;;;;;;;;;x
W_L_1300203;http://en.wikipedia.org/wiki/Abu_al-Misk_Kafur;;;;;;;;;;;;;x
W_L_1300204;http://en.wikipedia.org/wiki/Ja%27far_ibn_al-Furat;;;;;;;;;;;;;x
W_L_1300205;http://en.wikipedia.org/wiki/Abu%27l-Abbas_ibn_al-Furat;;;;;;;;;;;;;x
